2017-03-15 20:02:44,037 INFO  - C1
2017-03-15 20:02:44,039 INFO  - C2
2017-03-15 20:02:44,040 INFO  - C3
2017-04-14 14:50:25,917 INFO  - C1
2017-04-14 14:50:25,923 INFO  - C2
2017-04-14 14:50:25,928 INFO  - C3
2017-04-14 15:03:47,264 INFO  - C1
2017-04-14 15:03:47,266 INFO  - C2
2017-04-14 15:03:47,266 INFO  - C3
2017-04-18 18:00:25,042 INFO  - C1
2017-04-18 18:00:25,047 INFO  - C2
2017-04-18 18:00:25,069 INFO  - C3
